CustomerID,Gender,SeniorCitizen,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,PaymentMethod,TotalCharges,Churn
CUST15691,Male,0,67,One Year,91.94,DSL,No,Bank Transfer,6159.98,No
CUST15692,Female,1,25,One Year,115.55,Fiber Optic,No,Mailed Check,2888.75,Yes
CUST15693,Male,0,61,Two Year,127.75,Fiber Optic,No,Electronic Check,7792.75,No
CUST15694,Female,0,38,One Year,79.81,DSL,Yes,Bank Transfer,3032.78,No
CUST15695,Male,0,32,Month-to-Month,70.67,Fiber Optic,No,Mailed Check,2261.44,Yes
CUST15696,Female,0,23,Month-to-Month,123.23,DSL,No,Credit Card,2834.29,Yes
CUST15697,Male,1,37,Month-to-Month,77.57,DSL,No,Electronic Check,2870.09,Yes
CUST15698,Male,0,3,Month-to-Month,59.78,No,No,Bank Transfer,179.34,Yes
CUST15699,Female,0,13,Month-to-Month,50.32,Fiber Optic,No,Credit Card,654.16,Yes
CUST15700,Female,1,34,One Year,86.61,DSL,No,Credit Card,2944.74,No
CUST15701,Male,0,65,Month-to-Month,20.9,DSL,No,Bank Transfer,1358.5,Yes
CUST15702,Female,0,8,Month-to-Month,104.79,Fiber Optic,Yes,Bank Transfer,838.32,Yes
CUST15703,Male,0,9,Two Year,28.28,Fiber Optic,Yes,Mailed Check,254.52,Yes
CUST15704,Female,1,28,Month-to-Month,44.57,DSL,No,Mailed Check,1247.96,No
CUST15705,Female,0,18,Month-to-Month,79.28,Fiber Optic,Yes,Electronic Check,1427.04,No
CUST15706,Male,0,42,One Year,122.37,Fiber Optic,No,Bank Transfer,5139.54,Yes
CUST15707,Female,0,41,One Year,61.94,DSL,No,Electronic Check,2539.54,No
CUST15708,Female,0,70,Month-to-Month,38.48,Fiber Optic,No,Mailed Check,2693.6,Yes
CUST15709,Male,0,33,One Year,102.02,DSL,No,Bank Transfer,3366.66,No
CUST15710,Female,1,54,Month-to-Month,56.77,DSL,No,Credit Card,3065.58,Yes
CUST15711,Male,1,36,Month-to-Month,20.0,DSL,No,Electronic Check,720.0,Yes
CUST15712,Male,0,56,Month-to-Month,88.18,DSL,Yes,Bank Transfer,4938.08,Yes
CUST15713,Male,0,17,One Year,63.33,Fiber Optic,No,Credit Card,1076.61,Yes
CUST15714,Male,0,10,Month-to-Month,62.68,Fiber Optic,No,Mailed Check,626.8,Yes
CUST15715,Male,0,44,One Year,92.11,No,No,Credit Card,4052.84,Yes
CUST15716,Female,0,2,Month-to-Month,94.83,Fiber Optic,No,Electronic Check,189.66,Yes
CUST15717,Male,1,14,Two Year,47.45,DSL,Yes,Bank Transfer,664.3,No
CUST15718,Male,1,41,Two Year,73.67,DSL,No,Credit Card,3020.47,No
CUST15719,Female,0,2,Month-to-Month,23.25,Fiber Optic,No,Bank Transfer,46.5,Yes
CUST15720,Female,0,19,Month-to-Month,62.29,DSL,No,Credit Card,1183.51,Yes
CUST15721,Female,0,1,One Year,43.67,Fiber Optic,No,Bank Transfer,43.67,Yes
CUST15722,Male,0,2,Month-to-Month,63.69,Fiber Optic,Yes,Electronic Check,127.38,Yes
CUST15723,Male,0,27,Month-to-Month,57.71,DSL,Yes,Mailed Check,1558.17,No
CUST15724,Male,1,2,Month-to-Month,64.54,DSL,No,Mailed Check,129.08,Yes
CUST15725,Female,1,51,Month-to-Month,20.0,DSL,Yes,Credit Card,1020.0,Yes
CUST15726,Male,0,10,Month-to-Month,30.46,DSL,Yes,Electronic Check,304.6,No
CUST15727,Female,1,19,Month-to-Month,63.5,DSL,No,Bank Transfer,1206.5,No
CUST15728,Male,0,13,One Year,114.83,Fiber Optic,No,Electronic Check,1492.79,No
CUST15729,Female,0,48,Month-to-Month,91.96,Fiber Optic,No,Electronic Check,4414.08,No
CUST15730,Male,0,56,Month-to-Month,83.02,Fiber Optic,No,Credit Card,4649.12,Yes
CUST15731,Male,0,56,Two Year,52.14,DSL,No,Mailed Check,2919.84,No
CUST15732,Male,1,50,One Year,41.66,Fiber Optic,No,Electronic Check,2083.0,No
CUST15733,Female,0,45,Month-to-Month,88.74,DSL,No,Credit Card,3993.3,No
CUST15734,Female,0,59,Month-to-Month,35.05,No,No,Bank Transfer,2067.95,No
CUST15735,Male,0,39,Month-to-Month,118.96,Fiber Optic,No,Mailed Check,4639.44,Yes
CUST15736,Male,0,21,Month-to-Month,68.7,DSL,Yes,Mailed Check,1442.7,No
CUST15737,Male,0,55,Two Year,130.44,DSL,No,Bank Transfer,7174.2,No
CUST15738,Female,0,57,One Year,121.1,Fiber Optic,Yes,Electronic Check,6902.7,No
CUST15739,Male,0,41,Two Year,82.64,Fiber Optic,Yes,Mailed Check,3388.24,No
CUST15740,Male,0,70,One Year,81.45,DSL,Yes,Electronic Check,5701.5,No
CUST15741,Male,0,49,Month-to-Month,50.65,Fiber Optic,No,Credit Card,2481.85,No
CUST15742,Male,0,44,One Year,109.66,DSL,No,Bank Transfer,4825.04,No
CUST15743,Female,0,35,One Year,58.56,DSL,Yes,Mailed Check,2049.6,No
CUST15744,Female,0,5,Month-to-Month,20.0,DSL,No,Bank Transfer,100.0,Yes
CUST15745,Male,1,71,Month-to-Month,104.62,Fiber Optic,Yes,Mailed Check,7428.02,Yes
CUST15746,Male,0,51,Month-to-Month,86.37,DSL,No,Bank Transfer,4404.87,No
CUST15747,Female,0,57,Month-to-Month,54.55,Fiber Optic,Yes,Credit Card,3109.35,Yes
CUST15748,Female,0,58,One Year,77.95,Fiber Optic,No,Credit Card,4521.1,Yes
CUST15749,Male,0,36,One Year,70.98,DSL,No,Electronic Check,2555.28,Yes
CUST15750,Female,0,10,Two Year,114.35,No,Yes,Credit Card,1143.5,No
CUST15751,Female,0,50,One Year,39.79,Fiber Optic,No,Bank Transfer,1989.5,No
CUST15752,Male,0,37,One Year,114.7,DSL,No,Bank Transfer,4243.9,No
CUST15753,Female,0,20,Month-to-Month,109.9,Fiber Optic,Yes,Credit Card,2198.0,Yes
CUST15754,Female,0,13,Month-to-Month,50.79,No,Yes,Bank Transfer,660.27,No
CUST15755,Male,0,19,Two Year,82.62,No,No,Bank Transfer,1569.78,No
CUST15756,Male,0,56,One Year,86.43,Fiber Optic,No,Bank Transfer,4840.08,No
CUST15757,Female,0,45,One Year,159.36,Fiber Optic,No,Electronic Check,7171.2,Yes
CUST15758,Male,0,60,Month-to-Month,46.58,DSL,Yes,Electronic Check,2794.8,No
CUST15759,Female,0,68,One Year,20.0,No,Yes,Mailed Check,1360.0,No
CUST15760,Male,0,57,Two Year,20.0,DSL,Yes,Bank Transfer,1140.0,No
CUST15761,Female,0,54,Month-to-Month,76.33,DSL,No,Electronic Check,4121.82,Yes
CUST15762,Male,0,37,One Year,100.74,No,No,Credit Card,3727.38,No
CUST15763,Female,0,37,Month-to-Month,43.31,DSL,No,Bank Transfer,1602.47,Yes
CUST15764,Female,0,14,Month-to-Month,64.26,Fiber Optic,No,Bank Transfer,899.64,Yes
CUST15765,Female,0,44,One Year,56.71,Fiber Optic,No,Mailed Check,2495.24,No
CUST15766,Male,0,42,Month-to-Month,35.71,Fiber Optic,No,Credit Card,1499.82,Yes
CUST15767,Male,0,1,Month-to-Month,88.1,DSL,No,Credit Card,88.1,No
CUST15768,Female,0,23,One Year,20.0,Fiber Optic,No,Bank Transfer,460.0,No
CUST15769,Female,0,64,One Year,89.14,DSL,No,Electronic Check,5704.96,Yes
CUST15770,Male,0,28,Month-to-Month,57.09,DSL,No,Mailed Check,1598.52,Yes
CUST15771,Male,0,4,Two Year,99.54,Fiber Optic,No,Mailed Check,398.16,No
CUST15772,Male,0,41,Month-to-Month,75.18,Fiber Optic,No,Mailed Check,3082.38,No
CUST15773,Male,0,60,Two Year,23.49,DSL,No,Bank Transfer,1409.4,Yes
CUST15774,Male,0,18,One Year,79.38,DSL,No,Mailed Check,1428.84,No
CUST15775,Male,0,63,Month-to-Month,58.51,DSL,No,Electronic Check,3686.13,Yes
CUST15776,Female,0,61,Month-to-Month,102.79,Fiber Optic,Yes,Credit Card,6270.19,No
CUST15777,Male,0,49,Month-to-Month,91.82,DSL,No,Electronic Check,4499.18,Yes
CUST15778,Female,0,47,Month-to-Month,104.31,DSL,No,Mailed Check,4902.57,Yes
CUST15779,Male,0,39,One Year,59.64,DSL,No,Credit Card,2325.96,No
CUST15780,Male,0,6,Month-to-Month,42.52,No,No,Mailed Check,255.12,No
CUST15781,Female,1,53,Month-to-Month,69.56,Fiber Optic,No,Mailed Check,3686.68,Yes
CUST15782,Female,0,25,One Year,91.99,Fiber Optic,No,Bank Transfer,2299.75,No
CUST15783,Male,0,65,Month-to-Month,41.24,DSL,Yes,Credit Card,2680.6,No
CUST15784,Female,1,5,Month-to-Month,79.26,Fiber Optic,No,Mailed Check,396.3,Yes
CUST15785,Female,0,65,Month-to-Month,81.28,No,No,Mailed Check,5283.2,No
CUST15786,Female,0,8,One Year,111.26,Fiber Optic,No,Bank Transfer,890.08,Yes
CUST15787,Female,0,39,One Year,38.73,DSL,No,Credit Card,1510.47,No
CUST15788,Male,0,43,One Year,84.77,No,Yes,Mailed Check,3645.11,No
CUST15789,Female,0,5,Month-to-Month,55.24,Fiber Optic,No,Mailed Check,276.2,No
CUST15790,Male,0,4,Month-to-Month,47.34,DSL,No,Electronic Check,189.36,No
CUST15791,Male,0,1,Month-to-Month,128.27,Fiber Optic,No,Electronic Check,128.27,Yes
CUST15792,Male,0,56,Month-to-Month,83.36,DSL,Yes,Electronic Check,4668.16,No
CUST15793,Male,0,45,Month-to-Month,116.11,DSL,Yes,Bank Transfer,5224.95,Yes
CUST15794,Female,1,65,Month-to-Month,47.59,No,Yes,Electronic Check,3093.35,No
CUST15795,Female,1,3,Month-to-Month,120.3,Fiber Optic,No,Electronic Check,360.9,Yes
CUST15796,Male,1,22,One Year,57.77,Fiber Optic,No,Mailed Check,1270.94,No
CUST15797,Male,0,56,Month-to-Month,93.85,No,No,Bank Transfer,5255.6,No
CUST15798,Male,1,18,Month-to-Month,41.65,Fiber Optic,No,Credit Card,749.7,Yes
CUST15799,Male,0,25,Two Year,37.81,Fiber Optic,No,Mailed Check,945.25,No
CUST15800,Female,0,48,Month-to-Month,69.2,No,Yes,Mailed Check,3321.6,No
CUST15801,Male,0,31,Month-to-Month,116.47,Fiber Optic,No,Bank Transfer,3610.57,Yes
CUST15802,Female,1,30,Two Year,107.91,DSL,No,Bank Transfer,3237.3,No
CUST15803,Male,0,66,Two Year,74.24,No,Yes,Mailed Check,4899.84,No
CUST15804,Male,0,10,Month-to-Month,60.31,DSL,Yes,Mailed Check,603.1,No
CUST15805,Male,0,71,One Year,79.55,DSL,No,Mailed Check,5648.05,No
CUST15806,Male,0,59,Month-to-Month,38.44,DSL,Yes,Bank Transfer,2267.96,No
CUST15807,Female,0,51,One Year,74.2,Fiber Optic,No,Mailed Check,3784.2,No
CUST15808,Female,0,9,Two Year,71.42,No,No,Mailed Check,642.78,Yes
CUST15809,Female,0,54,Month-to-Month,71.55,Fiber Optic,No,Credit Card,3863.7,No
CUST15810,Male,0,62,One Year,83.93,DSL,No,Electronic Check,5203.66,No
CUST15811,Male,0,9,One Year,93.76,DSL,No,Electronic Check,843.84,No
CUST15812,Female,0,9,Month-to-Month,20.0,Fiber Optic,No,Electronic Check,180.0,Yes
CUST15813,Female,0,24,One Year,45.07,DSL,Yes,Electronic Check,1081.68,No
CUST15814,Male,0,39,Month-to-Month,50.33,Fiber Optic,No,Electronic Check,1962.87,No
CUST15815,Male,0,8,Month-to-Month,65.25,Fiber Optic,No,Mailed Check,522.0,Yes
CUST15816,Female,0,25,Two Year,67.89,Fiber Optic,No,Mailed Check,1697.25,Yes
CUST15817,Male,0,66,Month-to-Month,89.03,Fiber Optic,Yes,Credit Card,5875.98,Yes
CUST15818,Male,0,10,Month-to-Month,79.66,DSL,No,Bank Transfer,796.6,Yes
CUST15819,Female,0,24,One Year,105.95,Fiber Optic,No,Credit Card,2542.8,No
CUST15820,Male,0,59,Two Year,61.0,DSL,No,Bank Transfer,3599.0,No
CUST15821,Female,1,31,Two Year,49.63,DSL,No,Bank Transfer,1538.53,No
CUST15822,Male,0,11,Month-to-Month,65.8,Fiber Optic,Yes,Credit Card,723.8,Yes
CUST15823,Female,0,6,Month-to-Month,70.89,DSL,No,Mailed Check,425.34,Yes
CUST15824,Male,0,70,Month-to-Month,72.98,DSL,No,Credit Card,5108.6,Yes
CUST15825,Female,1,32,Month-to-Month,62.32,DSL,Yes,Electronic Check,1994.24,Yes
CUST15826,Female,0,39,Two Year,102.57,Fiber Optic,Yes,Credit Card,4000.23,No
CUST15827,Female,0,48,One Year,99.56,DSL,Yes,Mailed Check,4778.88,No
CUST15828,Female,0,13,Month-to-Month,102.63,DSL,No,Mailed Check,1334.19,Yes
CUST15829,Male,0,59,Month-to-Month,40.4,DSL,Yes,Bank Transfer,2383.6,Yes
CUST15830,Male,0,67,Two Year,91.74,Fiber Optic,Yes,Bank Transfer,6146.58,No
CUST15831,Female,0,56,One Year,118.17,Fiber Optic,No,Credit Card,6617.52,No
CUST15832,Male,0,41,Month-to-Month,103.58,Fiber Optic,Yes,Bank Transfer,4246.78,No
CUST15833,Male,0,56,One Year,54.59,Fiber Optic,No,Credit Card,3057.04,No
CUST15834,Male,0,35,Month-to-Month,60.05,Fiber Optic,No,Bank Transfer,2101.75,Yes
CUST15835,Male,0,38,One Year,22.91,No,Yes,Mailed Check,870.58,No
CUST15836,Male,0,67,One Year,108.58,DSL,No,Bank Transfer,7274.86,No
CUST15837,Female,1,34,One Year,40.7,Fiber Optic,No,Electronic Check,1383.8,No
CUST15838,Female,0,70,Month-to-Month,55.62,Fiber Optic,Yes,Mailed Check,3893.4,Yes
CUST15839,Female,0,11,Month-to-Month,86.77,Fiber Optic,No,Electronic Check,954.47,Yes
CUST15840,Female,0,27,Month-to-Month,74.34,Fiber Optic,No,Mailed Check,2007.18,Yes
CUST15841,Male,0,48,Two Year,80.94,No,No,Credit Card,3885.12,Yes
CUST15842,Male,1,24,Two Year,52.71,No,No,Mailed Check,1265.04,No
CUST15843,Female,0,18,One Year,32.24,Fiber Optic,No,Bank Transfer,580.32,Yes
CUST15844,Male,0,27,Two Year,76.48,Fiber Optic,Yes,Electronic Check,2064.96,No
CUST15845,Male,1,54,One Year,43.59,Fiber Optic,No,Mailed Check,2353.86,No
CUST15846,Female,0,55,Month-to-Month,85.61,Fiber Optic,No,Credit Card,4708.55,Yes
CUST15847,Male,1,21,One Year,43.25,No,Yes,Electronic Check,908.25,No
CUST15848,Female,0,59,Month-to-Month,65.52,Fiber Optic,No,Mailed Check,3865.68,Yes
CUST15849,Female,1,34,Month-to-Month,121.48,DSL,No,Credit Card,4130.32,No
CUST15850,Male,0,58,Month-to-Month,76.55,Fiber Optic,Yes,Mailed Check,4439.9,No
CUST15851,Male,0,48,Month-to-Month,46.0,Fiber Optic,Yes,Mailed Check,2208.0,No
CUST15852,Female,1,54,One Year,84.97,Fiber Optic,Yes,Electronic Check,4588.38,No
CUST15853,Female,0,18,Month-to-Month,65.74,Fiber Optic,No,Mailed Check,1183.32,Yes
CUST15854,Male,0,3,Month-to-Month,46.34,No,No,Electronic Check,139.02,Yes
CUST15855,Female,0,24,One Year,70.73,Fiber Optic,No,Electronic Check,1697.52,No
CUST15856,Female,0,1,One Year,107.21,DSL,Yes,Bank Transfer,107.21,No
CUST15857,Female,0,6,Month-to-Month,88.12,Fiber Optic,No,Electronic Check,528.72,Yes
CUST15858,Male,1,19,Month-to-Month,64.54,DSL,No,Mailed Check,1226.26,No
CUST15859,Female,0,43,Month-to-Month,33.62,No,No,Mailed Check,1445.66,Yes
CUST15860,Male,0,8,One Year,92.03,Fiber Optic,Yes,Mailed Check,736.24,No
CUST15861,Female,0,69,One Year,84.34,No,No,Mailed Check,5819.46,No
CUST15862,Male,0,52,Month-to-Month,21.21,DSL,No,Electronic Check,1102.92,Yes
CUST15863,Female,0,47,Two Year,25.56,DSL,Yes,Bank Transfer,1201.32,No
CUST15864,Male,0,28,Month-to-Month,117.18,Fiber Optic,No,Electronic Check,3281.04,No
CUST15865,Male,0,46,Month-to-Month,79.6,DSL,No,Mailed Check,3661.6,Yes
CUST15866,Male,0,4,Month-to-Month,28.23,Fiber Optic,Yes,Electronic Check,112.92,Yes
CUST15867,Female,0,8,Month-to-Month,104.11,Fiber Optic,No,Bank Transfer,832.88,Yes
CUST15868,Female,0,61,Two Year,106.5,Fiber Optic,Yes,Credit Card,6496.5,No
CUST15869,Female,0,17,Month-to-Month,48.71,DSL,No,Bank Transfer,828.07,No
CUST15870,Male,0,34,Month-to-Month,42.32,Fiber Optic,Yes,Bank Transfer,1438.88,Yes
CUST15871,Female,0,20,Month-to-Month,72.39,Fiber Optic,No,Credit Card,1447.8,Yes
CUST15872,Male,0,34,Month-to-Month,74.8,No,Yes,Bank Transfer,2543.2,No
CUST15873,Female,1,43,Month-to-Month,65.25,DSL,No,Bank Transfer,2805.75,Yes
CUST15874,Male,0,10,Month-to-Month,37.82,DSL,Yes,Electronic Check,378.2,No
CUST15875,Male,0,30,Month-to-Month,59.45,No,No,Bank Transfer,1783.5,No
CUST15876,Male,0,25,Month-to-Month,57.27,DSL,Yes,Bank Transfer,1431.75,No
CUST15877,Female,0,57,One Year,25.36,Fiber Optic,Yes,Mailed Check,1445.52,No
CUST15878,Female,1,63,One Year,99.75,No,Yes,Bank Transfer,6284.25,No
CUST15879,Female,0,71,Month-to-Month,38.16,Fiber Optic,No,Electronic Check,2709.36,No
CUST15880,Male,0,47,Month-to-Month,109.18,DSL,No,Credit Card,5131.46,No
CUST15881,Male,0,3,Two Year,74.6,DSL,Yes,Mailed Check,223.8,No
CUST15882,Female,0,46,Month-to-Month,50.74,Fiber Optic,No,Electronic Check,2334.04,Yes
CUST15883,Female,0,36,Month-to-Month,81.63,Fiber Optic,No,Mailed Check,2938.68,Yes
CUST15884,Female,0,26,One Year,66.01,DSL,No,Bank Transfer,1716.26,No
CUST15885,Male,1,10,One Year,109.73,Fiber Optic,Yes,Electronic Check,1097.3,No
CUST15886,Male,1,34,Month-to-Month,133.63,Fiber Optic,No,Mailed Check,4543.42,Yes
CUST15887,Male,0,8,Month-to-Month,81.78,No,No,Electronic Check,654.24,Yes
CUST15888,Male,0,55,Month-to-Month,64.64,DSL,Yes,Mailed Check,3555.2,No
CUST15889,Male,0,10,One Year,118.09,Fiber Optic,Yes,Bank Transfer,1180.9,No
CUST15890,Female,1,57,Month-to-Month,63.86,No,No,Credit Card,3640.02,Yes
CUST15891,Male,1,45,Month-to-Month,54.2,Fiber Optic,No,Credit Card,2439.0,Yes
CUST15892,Male,0,50,Month-to-Month,106.92,Fiber Optic,Yes,Electronic Check,5346.0,Yes
CUST15893,Male,0,64,Month-to-Month,95.19,DSL,No,Credit Card,6092.16,Yes
CUST15894,Male,0,2,Month-to-Month,54.58,DSL,Yes,Electronic Check,109.16,Yes
CUST15895,Male,0,45,Month-to-Month,79.45,Fiber Optic,No,Electronic Check,3575.25,Yes
CUST15896,Female,0,62,Month-to-Month,59.68,DSL,No,Bank Transfer,3700.16,Yes
CUST15897,Male,0,14,One Year,88.13,Fiber Optic,No,Bank Transfer,1233.82,Yes
CUST15898,Male,0,15,Month-to-Month,85.13,No,No,Mailed Check,1276.95,No
CUST15899,Male,0,14,One Year,31.65,DSL,No,Electronic Check,443.1,No
CUST15900,Female,0,31,Month-to-Month,71.24,DSL,No,Mailed Check,2208.44,Yes
CUST15901,Female,0,29,Two Year,25.49,No,Yes,Mailed Check,739.21,No
CUST15902,Female,0,27,Two Year,27.32,Fiber Optic,No,Bank Transfer,737.64,No
CUST15903,Male,0,9,Month-to-Month,55.19,Fiber Optic,No,Electronic Check,496.71,Yes
CUST15904,Female,0,20,Two Year,52.09,Fiber Optic,No,Bank Transfer,1041.8,Yes
CUST15905,Male,0,58,Month-to-Month,20.0,DSL,No,Electronic Check,1160.0,Yes
CUST15906,Male,0,49,One Year,34.4,No,No,Credit Card,1685.6,No
CUST15907,Female,0,57,Month-to-Month,23.76,Fiber Optic,Yes,Credit Card,1354.32,Yes
CUST15908,Male,0,16,Month-to-Month,47.77,DSL,No,Mailed Check,764.32,Yes
CUST15909,Male,0,8,Month-to-Month,85.79,DSL,No,Bank Transfer,686.32,Yes
CUST15910,Male,0,67,Month-to-Month,114.3,No,No,Bank Transfer,7658.1,Yes
CUST15911,Female,0,19,One Year,101.73,Fiber Optic,No,Electronic Check,1932.87,No
CUST15912,Male,0,67,Month-to-Month,83.02,DSL,No,Mailed Check,5562.34,Yes
CUST15913,Male,0,36,Month-to-Month,81.32,DSL,No,Bank Transfer,2927.52,Yes
CUST15914,Female,0,60,Two Year,66.82,DSL,No,Mailed Check,4009.2,No
CUST15915,Male,0,36,Two Year,67.0,No,Yes,Bank Transfer,2412.0,No
CUST15916,Male,0,11,Two Year,111.54,Fiber Optic,Yes,Credit Card,1226.94,Yes
CUST15917,Female,0,51,Two Year,88.56,Fiber Optic,No,Bank Transfer,4516.56,Yes
CUST15918,Male,0,55,Month-to-Month,75.98,No,No,Bank Transfer,4178.9,Yes
CUST15919,Male,0,54,Month-to-Month,20.0,Fiber Optic,No,Credit Card,1080.0,No
CUST15920,Male,1,17,Month-to-Month,91.85,Fiber Optic,No,Mailed Check,1561.45,Yes
CUST15921,Male,0,62,Two Year,92.24,No,No,Mailed Check,5718.88,No
CUST15922,Male,0,42,Month-to-Month,51.4,DSL,No,Mailed Check,2158.8,Yes
CUST15923,Female,0,24,Month-to-Month,76.79,No,No,Credit Card,1842.96,No
CUST15924,Female,1,17,Month-to-Month,65.99,DSL,No,Credit Card,1121.83,Yes
CUST15925,Female,0,48,Month-to-Month,53.85,Fiber Optic,Yes,Credit Card,2584.8,Yes
CUST15926,Female,0,70,Month-to-Month,82.31,DSL,No,Mailed Check,5761.7,No
CUST15927,Male,1,7,One Year,37.57,No,Yes,Mailed Check,262.99,No
CUST15928,Male,0,14,Month-to-Month,131.17,Fiber Optic,No,Mailed Check,1836.38,No
CUST15929,Male,0,11,Month-to-Month,85.94,DSL,No,Mailed Check,945.34,Yes
CUST15930,Male,0,12,One Year,66.71,DSL,Yes,Electronic Check,800.52,No
CUST15931,Male,0,5,One Year,98.77,Fiber Optic,Yes,Credit Card,493.85,Yes
CUST15932,Female,0,5,Month-to-Month,93.51,Fiber Optic,No,Credit Card,467.55,Yes
CUST15933,Female,0,20,Two Year,47.66,Fiber Optic,Yes,Credit Card,953.2,Yes
CUST15934,Male,0,54,One Year,54.85,Fiber Optic,No,Mailed Check,2961.9,No
CUST15935,Male,0,55,Month-to-Month,20.0,Fiber Optic,Yes,Mailed Check,1100.0,Yes
CUST15936,Male,0,58,One Year,37.84,Fiber Optic,No,Electronic Check,2194.72,Yes
CUST15937,Female,0,30,One Year,90.01,Fiber Optic,Yes,Electronic Check,2700.3,Yes
CUST15938,Male,0,24,Month-to-Month,75.5,DSL,No,Mailed Check,1812.0,Yes
CUST15939,Male,0,3,Month-to-Month,55.2,No,Yes,Mailed Check,165.6,No
CUST15940,Male,0,48,Month-to-Month,80.41,DSL,No,Mailed Check,3859.68,No
CUST15941,Female,0,71,One Year,54.04,DSL,No,Credit Card,3836.84,No
CUST15942,Male,0,22,Month-to-Month,26.47,Fiber Optic,No,Electronic Check,582.34,No
CUST15943,Female,0,14,One Year,41.6,No,Yes,Credit Card,582.4,No
CUST15944,Female,0,48,Month-to-Month,138.85,Fiber Optic,Yes,Bank Transfer,6664.8,No
CUST15945,Female,0,29,Month-to-Month,65.44,No,No,Bank Transfer,1897.76,Yes
CUST15946,Female,1,50,Month-to-Month,67.17,DSL,Yes,Bank Transfer,3358.5,Yes
CUST15947,Female,0,10,Month-to-Month,85.7,Fiber Optic,No,Bank Transfer,857.0,Yes
CUST15948,Female,0,71,Two Year,99.36,DSL,No,Credit Card,7054.56,No
CUST15949,Male,0,27,One Year,63.22,Fiber Optic,No,Bank Transfer,1706.94,No
CUST15950,Male,0,28,Month-to-Month,103.28,Fiber Optic,Yes,Mailed Check,2891.84,No
CUST15951,Male,0,9,Month-to-Month,63.39,Fiber Optic,No,Bank Transfer,570.51,Yes
CUST15952,Female,0,71,One Year,69.68,DSL,No,Mailed Check,4947.28,No
CUST15953,Male,0,26,One Year,55.54,Fiber Optic,No,Credit Card,1444.04,No
CUST15954,Female,1,8,One Year,93.07,DSL,No,Electronic Check,744.56,Yes
CUST15955,Female,0,2,Month-to-Month,28.55,DSL,Yes,Electronic Check,57.1,No
CUST15956,Female,0,57,Two Year,76.87,DSL,Yes,Bank Transfer,4381.59,No
CUST15957,Male,1,52,One Year,87.77,DSL,No,Electronic Check,4564.04,No
CUST15958,Female,0,58,Month-to-Month,100.76,DSL,No,Mailed Check,5844.08,No
CUST15959,Female,0,3,Month-to-Month,86.39,DSL,Yes,Bank Transfer,259.17,Yes
CUST15960,Male,0,8,Month-to-Month,42.4,DSL,Yes,Bank Transfer,339.2,Yes
CUST15961,Male,0,59,One Year,87.31,Fiber Optic,Yes,Mailed Check,5151.29,No
CUST15962,Female,0,2,Month-to-Month,92.2,Fiber Optic,No,Mailed Check,184.4,Yes
CUST15963,Female,0,62,Month-to-Month,89.47,Fiber Optic,No,Credit Card,5547.14,Yes
CUST15964,Male,0,49,Month-to-Month,62.82,Fiber Optic,No,Mailed Check,3078.18,Yes
CUST15965,Male,1,20,Month-to-Month,65.42,DSL,No,Credit Card,1308.4,Yes
CUST15966,Male,1,29,Month-to-Month,99.87,Fiber Optic,No,Bank Transfer,2896.23,Yes
CUST15967,Female,1,17,One Year,70.06,DSL,Yes,Electronic Check,1191.02,No
CUST15968,Male,0,22,Month-to-Month,41.38,Fiber Optic,No,Electronic Check,910.36,Yes
CUST15969,Male,0,6,Month-to-Month,57.72,DSL,No,Credit Card,346.32,Yes
CUST15970,Male,0,62,Month-to-Month,114.74,Fiber Optic,No,Electronic Check,7113.88,Yes
CUST15971,Female,0,31,Month-to-Month,29.69,Fiber Optic,No,Electronic Check,920.39,Yes
CUST15972,Male,1,62,Month-to-Month,109.01,No,No,Bank Transfer,6758.62,No
CUST15973,Male,0,12,Month-to-Month,70.72,DSL,No,Credit Card,848.64,Yes
CUST15974,Male,1,12,Month-to-Month,30.23,No,No,Mailed Check,362.76,Yes
CUST15975,Male,0,63,One Year,93.76,Fiber Optic,No,Electronic Check,5906.88,No
CUST15976,Male,1,16,Month-to-Month,48.65,No,No,Bank Transfer,778.4,No
CUST15977,Female,1,25,One Year,72.81,Fiber Optic,No,Bank Transfer,1820.25,No
CUST15978,Female,0,22,Month-to-Month,20.0,Fiber Optic,No,Electronic Check,440.0,Yes
CUST15979,Female,0,18,Month-to-Month,110.36,Fiber Optic,No,Mailed Check,1986.48,No
CUST15980,Male,0,45,One Year,61.18,Fiber Optic,No,Mailed Check,2753.1,Yes
CUST15981,Female,0,68,Month-to-Month,51.6,Fiber Optic,Yes,Credit Card,3508.8,Yes
CUST15982,Female,0,12,Two Year,75.74,Fiber Optic,No,Credit Card,908.88,No
CUST15983,Female,0,49,Month-to-Month,96.56,Fiber Optic,No,Credit Card,4731.44,Yes
CUST15984,Male,1,33,Month-to-Month,64.33,Fiber Optic,No,Bank Transfer,2122.89,Yes
CUST15985,Male,0,63,Month-to-Month,95.61,Fiber Optic,No,Mailed Check,6023.43,Yes
CUST15986,Female,0,18,Two Year,69.23,DSL,Yes,Credit Card,1246.14,No
CUST15987,Female,0,54,Two Year,72.64,DSL,No,Bank Transfer,3922.56,No
CUST15988,Male,0,27,Month-to-Month,45.98,Fiber Optic,No,Mailed Check,1241.46,Yes
CUST15989,Male,0,25,Month-to-Month,101.7,Fiber Optic,No,Electronic Check,2542.5,No
